tconst,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt1082514,The Oaks,0,2008,\N,\N,"Drama,Fantasy,Horror",6.5,31.0
tt1082599,Stag Night,0,2008,\N,84,"Horror,Thriller",4.8,3138.0
tt10827142,After Party Massacre,0,2011,\N,77,Horror,4.1,7.0
tt1082807,The Belko Experiment,0,2016,\N,89,"Horror,Thriller",6.1,44675.0
tt1082868,Quarantine,0,2008,\N,89,"Horror,Thriller",5.9,70419.0
tt10833100,Viyoga,0,2019,\N,23,"Horror,Short",8.2,6.0
tt10837854,Fatale Collective: Bleed,0,2019,\N,13,"Horror,Short",6.0,16.0
tt10837870,Devil's Triangle,0,2019,\N,41,"Horror,Reality-TV,Sci-Fi",8.3,7.0
tt10843306,The Beach House,0,2019,\N,88,"Drama,Horror,Mystery",5.3,4909.0
tt10843814,The Candy Witch,0,2020,\N,94,Horror,4.8,705.0
tt10845704,Mang Kepweng: Ang lihim ng bandanang itim,0,2020,\N,101,"Comedy,Fantasy,Horror",8.2,28.0
tt10845722,Bhram,0,2019,\N,22,Horror,6.5,295.0
tt10846366,Peri,0,2019,\N,4,"Horror,Short,Thriller",6.6,5.0
tt10846772,The Small Hand,0,2020,\N,115,"Drama,Horror,Thriller",4.3,324.0
tt10847812,Habitual,0,2019,\N,95,Horror,5.8,34.0
tt10850450,Cabal,0,2020,\N,89,"Action,Comedy,Horror",2.1,157.0
tt10851246,Edaina Jaragochu,0,2019,\N,125,"Comedy,Horror",3.9,8.0
tt10851312,Trespassing,0,2020,\N,\N,Horror,8.0,7.0
tt10851684,Martin's Close,0,2019,\N,30,Horror,5.8,292.0
tt10851714,Black Moon,0,2019,\N,8,"Horror,Mystery,Short",7.7,6.0
tt1085518,The Hiding,0,2009,\N,90,"Horror,Thriller",5.9,25.0
tt10856586,Diablo Rojo PTY,0,2019,\N,80,Horror,5.1,101.0
tt10857062,The Final Destination (2009),0,2019,\N,\N,"Comedy,Horror",8.3,15.0
tt10858032,Shopner Ghor,0,2018,\N,158,"Drama,Horror",6.4,17.0
tt10863072,Witches of Amityville Academy,0,2020,\N,91,Horror,2.4,129.0
tt10863174,The Collector,0,2019,\N,10,"Horror,Short",6.4,24.0
tt10863666,Tomás Klus: Dobrodruzce,0,2018,\N,4,"Comedy,Fantasy,Horror",7.5,11.0
tt10864010,177 Minutes,0,2019,\N,43,"Crime,Drama,Horror",7.4,811.0
tt10864014,3 Stars,0,2019,\N,41,"Crime,Drama,Horror",7.6,722.0
tt10870256,Fashion,0,2019,\N,\N,"Animation,Comedy,Horror",8.6,8.0
tt10870286,Weepers in the Dark,0,2019,\N,10,"Horror,Short",3.0,6.0
tt10870344,Night at the Hotel,0,2019,\N,\N,Horror,6.9,9.0
tt10873176,The Giant Claw,0,2019,\N,\N,"Comedy,Drama,Horror",6.1,8.0
tt10873728,Portae Infernales,0,2019,\N,116,Horror,4.4,23.0
tt1087445,Beyond Remedy,0,2009,\N,90,Horror,2.7,246.0
tt1087461,Megan Is Missing,0,2011,\N,89,"Drama,Horror,Thriller",4.6,10303.0
tt1087484,The Virgin Murders,0,2009,\N,90,"Horror,Thriller",5.1,31.0
tt10875696,Marianne,0,2019,2019,50,"Drama,Horror",7.5,11896.0
tt10875726,Tu les rêves,0,2019,\N,52,"Drama,Horror",7.8,696.0
tt10878092,C'est coutume!,0,2019,\N,\N,"Drama,Horror",7.3,559.0
tt10878122,Je ne suis pas un cadeau,0,2019,\N,\N,"Drama,Horror",7.6,495.0
tt10878124,C'est un beau moment,0,2019,\N,\N,"Drama,Horror",7.9,464.0
tt10878136,Tu l'as laissée...,0,2019,\N,\N,"Drama,Horror",8.2,470.0
tt10878144,Pour les souvenirs?,0,2019,\N,\N,"Drama,Horror",7.8,415.0
tt10878182,On était trop petit,0,2019,\N,\N,"Drama,Horror",7.6,401.0
tt10878190,On est mardi,0,2019,\N,\N,"Drama,Horror",7.8,422.0
tt1087853,Gutterballs,0,2008,\N,96,"Comedy,Horror,Sport",4.6,3177.0
tt1087896,Les dents de la nuit,0,2008,\N,85,"Comedy,Horror",5.3,556.0
tt10882116,Poppy - Concrete,0,2019,\N,\N,"Fantasy,Horror,Music",7.6,16.0
tt10882188,U Turn,0,2019,\N,146,"Crime,Drama,Horror",7.0,34.0
tt10882850,Bac Kim Thang,0,2019,\N,90,"Drama,Horror,Thriller",5.5,79.0
tt10883274,Till Death: Azalea's Wrath,0,2019,\N,105,Horror,3.5,37.0
tt10883312,Alder,0,2019,\N,\N,"Fantasy,Horror,Short",9.2,6.0
tt10885034,Busaba,0,2019,\N,93,Horror,5.1,29.0
tt10886636,Knock Knock,0,2018,\N,14,"Horror,Short",6.3,9.0
tt10887344,Blade the Iron Cross,0,2020,\N,70,"Fantasy,Horror,Sci-Fi",4.5,143.0
tt10887520,Carnival Evil,0,2018,\N,95,Horror,3.4,11.0
tt10889636,The Dark Pictures: Little Hope,0,2020,\N,\N,"Drama,Horror,Mystery",7.2,603.0
tt10889642,The Doll Comes Home,0,2019,\N,91,"Comedy,Horror,Mystery",5.8,20.0
tt10891586,Dirty Fears,0,2020,\N,83,Horror,4.0,56.0
tt10892766,The Twilight Zone: A 60th Anniversary Celebration,0,2019,\N,180,"Drama,Fantasy,Horror",8.2,13.0
tt10893044,Myers: The Curse of Haddonfield,0,2019,\N,\N,"Horror,Short",6.2,14.0
tt10899238,Erva Daninha,0,2019,\N,15,"Horror,Short",8.1,7.0
tt10900496,Mircin,0,2019,\N,81,Horror,6.8,43.0
tt10900526,Iblis: Esir-i Beden,0,2019,\N,82,Horror,6.8,45.0
tt10901900,Final Destination 5 (2011),0,2019,\N,\N,"Comedy,Horror",8.7,15.0
tt10906034,Horroverse's Michael Myers,0,2018,\N,21,"Action,Comedy,Horror",5.8,5.0
tt1090634,The 13th Alley,0,2008,\N,81,Horror,6.1,61.0
tt1090671,No Man's Land: The Rise of Reeker,0,2008,\N,88,"Horror,Thriller",4.9,3155.0
tt10908446,Jabbara,0,2019,\N,13,"Horror,Short,Thriller",7.6,5.0
tt10910336,Tiffany + Chucky Part 3,0,2019,\N,\N,"Horror,Short",7.8,12.0
tt10910364,Shadow Factory,0,2019,\N,42,"History,Horror",6.9,7.0
tt1091224,Beyond the Dunwich Horror,0,2008,\N,104,Horror,4.9,126.0
tt10913716,Chernobyl,0,2019,\N,62,"Adventure,Comedy,Horror",7.4,146.0
tt10914452,Il legame,0,2020,\N,93,"Drama,Horror,Thriller",4.7,2757.0
tt10914482,Morgue,0,2019,\N,81,"Horror,Thriller",4.5,147.0
tt10915756,Sangre para la carne,0,2019,\N,61,Horror,5.1,8.0
tt10917206,La Solapa,0,2019,\N,15,"Horror,Short",6.6,5.0
tt1091759,The Deed to Hell,0,2008,\N,77,Horror,4.4,17.0
tt10917908,Horrorscope,0,2019,\N,5,"Comedy,Horror,Short",7.6,16.0
tt10918110,Myers: The Series,0,2019,\N,\N,"Horror,Short",6.7,7.0
tt10919074,Inunaki mura,0,2019,\N,108,Horror,4.8,326.0
tt10919380,Freaky,0,2020,\N,102,"Comedy,Horror,Thriller",6.3,25854.0
tt10919708,Ouzo & Blackcurrant,0,2019,\N,7,"Horror,Short",7.2,6.0
tt10921958,Monster from Tutaev,0,2019,\N,4,"Fantasy,Horror,Short",8.6,122.0
tt10922164,Death Park 4,0,2019,\N,20,"Horror,Short",9.0,8.0
tt10922540,The Secret of the Old Morgue,0,2019,\N,42,"Drama,Fantasy,Horror",7.5,345.0
tt10922922,There Comes a Knocking,0,2019,\N,\N,"Drama,Horror,Short",6.4,196.0
tt10923638,Charlie - Someone's in there,0,2019,\N,14,"Comedy,Drama,Horror",6.8,5.0
tt10924390,Below Sweden,0,2020,\N,98,"Horror,Mystery,Thriller",6.5,15.0
tt10925782,Uncanny Annie,0,2019,\N,\N,"Drama,Fantasy,Horror",5.7,1143.0
tt10926056,Troubled Spirits,0,2019,\N,\N,Horror,6.4,8.0
tt10928136,Billie Eilish: All the Good Girls Go to Hell,0,2019,\N,4,"Fantasy,Horror,Music",6.7,135.0
tt10928284,B.E.,0,2019,\N,14,"Horror,Short,Thriller",5.6,34.0
tt10929084,Parched 2: Hangry,0,2019,\N,80,Horror,4.0,85.0
tt10930558,Rasuk 2,0,2020,\N,95,Horror,5.2,33.0
tt10931728,Sniper Elite: Nazi Zombie Army 2,0,2013,\N,\N,Horror,7.7,15.0
tt10931774,Zombie Army 4: Dead War,0,2020,\N,\N,"Action,Horror",7.6,39.0
tt10931910,Red Sunset Drive,0,2019,\N,93,Horror,2.9,27.0
tt10932932,Re-Animator (1985),0,2019,\N,\N,"Comedy,Horror",9.1,15.0
tt10933008,The Haunted Swordsman,0,2019,\N,16,"Animation,Horror,Short",8.3,46.0
tt10933048,Hellevate,0,2019,\N,4,"Horror,Short",6.8,10.0
tt1093357,The Darkest Hour,0,2011,\N,89,"Action,Adventure,Horror",4.9,57992.0
tt1093369,Hush,0,2008,\N,91,"Horror,Thriller",6.0,6570.0
tt10934292,El Rato Muerto,0,2016,\N,\N,"Comedy,Horror",5.7,6.0
tt10934758,Kyochu Retto,0,2019,\N,21,"Adventure,Animation,Horror",4.1,35.0
tt10935138,Sole Sistah: A Comic Ruse Tale,0,2019,\N,\N,Horror,6.6,69.0
tt10936594,Rose390,0,2019,\N,42,"Crime,Drama,Horror",8.4,826.0
tt10936598,October 31,0,2019,\N,42,"Crime,Drama,Horror",7.8,663.0
tt10936604,Let x = 9,0,2019,\N,43,"Crime,Drama,Horror",8.1,588.0
tt10936606,Vatican III,0,2019,\N,42,"Crime,Drama,Horror",7.9,561.0
tt10936884,The Blackout Club,0,2019,\N,\N,Horror,7.5,8.0
tt10936944,Helena,0,2019,\N,\N,"Horror,Short",5.7,6.0
tt10938784,13,0,2019,\N,\N,"Horror,Short",8.8,13.0
tt1093906,The Rig,0,2010,\N,94,"Action,Adventure,Horror",3.2,1884.0
tt10939760,Dead of Night,0,2019,2020,\N,Horror,7.6,39.0
tt10941130,Wash,0,2019,\N,7,"Horror,Short",6.4,11.0
tt1094294,Blood on the Highway,0,2008,\N,88,"Comedy,Horror",5.4,422.0
tt1094295,The Disappeared,0,2008,\N,96,"Drama,Horror,Thriller",5.9,1772.0
tt1094296,For Sale by Owner,0,2009,\N,94,"Drama,Horror,Thriller",3.9,545.0
tt10943430,Rage,0,2019,\N,\N,"Horror,Reality-TV,Sci-Fi",8.8,5.0
tt10943470,Deadly Force,0,2019,\N,\N,"Horror,Reality-TV,Sci-Fi",7.0,7.0
tt1094588,Dusk,0,2008,\N,99,Horror,6.4,16.0
tt1094597,The Quiet Ones,0,2010,\N,\N,"Drama,Horror,Thriller",5.3,52.0
tt1094598,Ice Scream: The ReMix,0,2008,\N,\N,"Comedy,Horror",3.6,151.0
tt10948238,Thinking Out Loud,0,2020,\N,29,"Comedy,Drama,Horror",7.4,684.0
tt10948250,Misdirection,0,2020,\N,31,"Comedy,Drama,Horror",8.6,825.0
tt10948252,Love's Great Adventure,0,2020,\N,29,"Comedy,Drama,Horror",7.1,772.0
tt10948256,The Stakeout,0,2020,\N,29,"Comedy,Drama,Horror",8.0,578.0
tt10948366,Clown Nightmare,0,2019,\N,72,Horror,6.8,88.0
tt10949534,Vo mrake,0,2018,\N,74,"Horror,Thriller",4.7,7.0
tt1094994,Blackout,0,2009,\N,\N,Horror,3.9,42.0
tt10950196,Rito de paso,0,2019,\N,\N,"Horror,Short",6.2,6.0
tt10952012,Sweet River,0,2020,\N,102,"Horror,Mystery,Thriller",5.6,172.0
tt10952782,Malasaña 32,0,2020,\N,104,"Horror,Mystery",5.5,2611.0
tt10954268,The Floor is Lava,0,2019,\N,3,"Drama,Horror,Short",7.6,7.0
tt10954418,Pathosis,0,2020,\N,\N,"Horror,Short",6.3,12.0
tt10955150,Blow Out,0,2019,\N,7,"Comedy,Horror,Short",8.6,5.0
tt10955864,Cin Azabi,0,2019,\N,80,Horror,4.4,87.0
tt10956490,Bride of Re-Animator (1990),0,2019,\N,\N,"Comedy,Horror",8.2,13.0
tt10956906,Poslouchej,0,2019,\N,77,"Drama,Horror,Thriller",5.5,13.0
tt10958336,Zombie,0,2019,\N,129,"Comedy,Horror",3.0,101.0
tt10960146,The Walking Dead: The Telltale Definitive Series,0,2019,\N,\N,Horror,8.9,156.0
tt10960976,Vampire Virus,0,2020,\N,80,"Horror,Thriller",2.9,198.0
tt10963842,Disappear,0,2019,\N,4,"Horror,Short",7.0,24.0
tt10967226,Stand,0,2019,\N,8,"Horror,Short",8.2,87.0
tt10967922,I Who Have No One,0,2019,\N,\N,"Horror,Short",6.9,12.0
tt10968192,Jack Tarmite,0,2019,\N,\N,"Horror,Short",1.9,10.0
tt10969060,Distraint,0,2015,\N,\N,"Adventure,Horror",7.8,20.0
tt10969542,Carve the Flesh,0,2019,\N,8,"Horror,Short",8.0,6.0
tt1096991,Red Velvet,0,2008,\N,87,Horror,4.8,472.0
tt1097015,Red Hook,0,2009,\N,86,"Comedy,Horror,Thriller",3.3,519.0
tt1097017,Shadowland,0,2008,\N,99,"Horror,Thriller",3.6,424.0
tt10970552,The Haunting of Bly Manor,0,2020,2020,494,"Drama,Horror,Mystery",7.4,70618.0
tt10971400,Cennetin Olmadigi Gün,0,2019,\N,16,"Horror,Short,Thriller",6.0,10.0
tt10973466,La Noche más Larga,0,2020,\N,80,"Drama,Horror,Thriller",8.2,57.0
tt10974408,Phantoms of the Fire,0,2019,\N,42,"Horror,Mystery",8.0,33.0
tt10974416,Possessor's Curse,0,2019,\N,42,"Horror,Mystery",9.2,20.0
tt10974422,A Grave Revenge,0,2019,\N,42,"Horror,Mystery",9.1,24.0
tt10974434,They Buried Me Alive,0,2019,\N,42,"Horror,Mystery",8.9,27.0
tt10975452,Raju Gari Gadhi 3,0,2019,\N,122,"Comedy,Horror,Thriller",6.4,396.0
tt10975846,The Spark,0,2019,\N,\N,"Fantasy,Horror",7.5,32.0
tt10975884,Vampire School,0,2019,\N,\N,"Fantasy,Horror",7.4,30.0
tt10976148,Daymare: 1998,0,2019,\N,\N,Horror,6.1,46.0
tt10976358,Deholyfication,0,2019,\N,\N,"Fantasy,Horror",7.4,26.0
tt10976368,Uninvited Guest,0,2019,\N,\N,"Fantasy,Horror",8.0,22.0
tt10976420,The Rooftop Reader,0,2019,\N,\N,"Fantasy,Horror",7.8,20.0
tt10976422,The Great Escape,0,2019,\N,\N,"Fantasy,Horror",7.8,16.0
tt10976424,Curse of the Spark,0,2019,\N,\N,"Fantasy,Horror",7.6,19.0
tt10976428,Freak,0,2019,\N,\N,"Fantasy,Horror",7.9,16.0
tt10976430,Maze of the Mind,0,2019,\N,\N,"Fantasy,Horror",7.8,18.0
tt10976432,Human Red,0,2019,\N,\N,"Fantasy,Horror",8.0,16.0
tt10976436,In the Darkest of Times,0,2019,\N,\N,"Fantasy,Horror",8.2,15.0
tt10976438,Fight to Live Another Night,0,2019,\N,\N,"Fantasy,Horror",8.0,18.0
tt10976460,Shadow for the Sun,0,2019,\N,\N,"Fantasy,Horror",7.9,16.0
tt10980608,Never Hike in the Snow,0,2020,\N,31,"Adventure,Horror,Short",6.9,461.0
tt10980630,Nightwalkers,0,2019,\N,49,Horror,6.1,7.0
tt10981296,Nocta,0,2019,\N,90,"Action,Comedy,Horror",7.8,21.0
tt10982976,In Your Area,0,2019,\N,9,"Horror,Short",5.2,8.0
tt10983270,Axegrinder 2,0,2019,\N,80,Horror,4.0,25.0
tt1098337,Holocaust Holocaust,0,2008,\N,70,Horror,3.3,126.0
tt1098356,Long Weekend,0,2008,\N,88,"Drama,Horror,Thriller",5.1,5635.0
tt10984520,Anapa shark attack,0,2019,\N,12,"Action,Horror,Short",9.3,119.0
tt10985214,Freakish,0,2020,\N,25,"Horror,Short",7.9,19.0
tt10985628,Conspiracy Cruise,0,2019,\N,12,"Horror,Short",7.0,21.0
tt10986394,Crypsis,0,2019,\N,81,Horror,2.6,187.0
tt10987184,Petromax,0,2019,\N,128,"Comedy,Horror",5.4,306.0
tt10989728,The Drowned Man,0,2019,2019,\N,"Comedy,Horror,Mystery",8.8,38.0
tt10989836,The Itch,0,2019,\N,\N,"Horror,Short",5.4,16.0
tt10990042,We Follow You,0,2019,\N,6,"Horror,Short",5.8,12.0
tt10990096,Trilogy,0,2019,\N,41,"Drama,Horror,Mystery",5.7,51.0
tt10990466,The Hidden Secrets of Area 51,0,2019,\N,18,"Adventure,Comedy,Horror",7.3,31.0
tt10990970,Ouija Craft,0,2020,\N,81,"Fantasy,Horror",3.6,97.0
tt1099199,"Flesh, TX",0,2009,\N,92,Horror,2.7,289.0
tt10993446,Seagrass,0,2019,\N,\N,"Horror,Short",5.4,10.0
tt10993636,Beyond Re-Animator (2003),0,2019,\N,\N,"Comedy,Horror",8.7,12.0
tt10994060,Bass Blister,0,2020,\N,12,"Comedy,Horror,Mystery",9.2,5.0
tt10997012,Halloween Night Fever,0,2019,\N,89,"Drama,Horror,Mystery",3.2,13.0
tt10997492,Dirty Paws,0,2015,\N,\N,"Animation,Horror,Romance",6.8,5.0
tt10998964,11:05,0,2019,\N,8,"Horror,Short",5.8,6.0
tt10999014,The Pretty Thing,0,2018,\N,4,"Horror,Short",5.5,33.0
tt10999462,Jaime,0,2018,\N,5,"Horror,Short",5.3,6.0
tt10999932,Boogers of the Antichrist,0,2020,\N,\N,Horror,3.1,9.0
tt11000106,American Slasher: Part II,0,2019,\N,86,"Comedy,Horror,Thriller",4.7,6.0
tt1100051,Bereavement,0,2010,\N,109,"Crime,Horror,Thriller",5.1,6833.0
tt1100053,Tormented,0,2009,\N,91,"Comedy,Horror",5.1,6078.0
tt11003228,Breeder,0,2020,\N,107,"Horror,Thriller",5.6,618.0
tt11004452,Lullaby,0,2019,\N,6,"Horror,Short",4.9,32.0
tt11005138,SkyCorp Home Video,0,2018,\N,\N,"Comedy,Horror",8.7,10.0
tt11006008,Lunar Luperca,0,2014,\N,5,"Horror,Short",5.7,11.0
tt11006986,My Horror Story,0,2019,\N,42,Horror,6.4,49.0
tt11007028,Dinner for Satan,0,2019,\N,5,"Horror,Short",9.5,113.0
tt11009986,Territory of dead,0,2019,\N,4,"Drama,Horror,Short",8.8,26.0
tt1101038,Monster Ark,0,2008,\N,84,"Fantasy,Horror,Sci-Fi",3.3,1165.0
tt1101048,Thirst,0,2010,\N,91,"Drama,Horror",4.5,723.0
tt11011366,Hometown Horror,0,2019,\N,\N,Horror,5.8,45.0
tt11012086,Destination Fear,0,2019,\N,42,"Horror,Reality-TV",7.1,668.0
tt11012574,Cabrito,0,2020,\N,80,Horror,5.7,45.0
tt11013850,Kelam,0,2019,\N,75,Horror,3.4,14.0
tt11014390,For the Sake of Vicious,0,2020,\N,80,"Action,Horror,Mystery",5.9,106.0
tt11017646,Hellcome Home,0,2019,\N,106,"Horror,Thriller",6.8,22.0
tt11020006,The Devil in Texas,0,2019,\N,42,"Horror,Mystery",7.9,20.0
tt11020012,Phantom Crew,0,2019,\N,42,"Horror,Mystery",8.2,18.0
tt11022342,She Devil,0,2019,\N,\N,"Animation,Horror,Short",8.6,7.0
tt11023192,Gray Matter,0,2017,\N,\N,"Horror,Short",8.9,12.0
tt11023736,Flatmates (The Things That Haunt Us),0,2019,\N,\N,"Horror,Short",5.2,12.0
tt11023884,Defective Agency,0,2019,\N,22,Horror,5.1,13.0
tt11023890,Birjopaat,0,2019,\N,22,Horror,5.6,13.0
tt11023898,Bijli,0,2019,\N,18,Horror,5.3,13.0
tt11023900,Kamini Dur Hato,0,2019,\N,20,Horror,4.5,13.0
tt11024272,The Babysitter: Killer Queen,0,2020,\N,101,"Comedy,Horror",5.8,27383.0
tt11027340,Dream Screechers,0,2019,\N,\N,Horror,5.8,6.0
tt11027486,The Haunting Shadows of the St. Augustine Lighthouse,0,2019,\N,26,"Adventure,Comedy,Horror",8.1,31.0
tt11027718,The Descent (2005),0,2019,\N,21,"Comedy,Horror",8.6,13.0
tt1103205,Beverly Hills Massacre,0,2008,\N,96,Horror,8.2,24.0
tt11032468,Sir-Ayet 2,0,2019,\N,85,Horror,5.7,21.0
tt1103256,Red Sands,0,2009,\N,89,"Action,Horror,Thriller",4.2,3312.0
tt1103262,Deadlands 2: Trapped,0,2008,\N,80,"Horror,Sci-Fi,Thriller",3.4,319.0
tt1103272,Night Things,0,2010,\N,91,Horror,6.1,21.0
tt11038270,The Descent Part 2 (2009),0,2019,\N,\N,"Comedy,Horror",8.5,10.0
tt11039560,31 Nights of Halloween Fan Fast,0,2019,\N,\N,Horror,8.0,9.0
tt1103984,Insanitarium,0,2008,\N,89,"Horror,Thriller",5.0,4457.0
tt1104006,Walled In,0,2009,\N,91,"Horror,Thriller",4.8,5695.0
tt1104052,The Commune,0,2009,\N,91,"Comedy,Horror,Mystery",4.4,137.0
tt11040676,Haunted Down Under,0,2019,\N,\N,Horror,2.1,9.0
tt11044858,Nocturne,0,2020,\N,90,"Horror,Mystery,Thriller",5.7,5630.0
tt11045340,Pilgrim,0,2019,\N,\N,"Drama,Fantasy,Horror",5.7,1118.0
tt11045776,Bride of the Werewolf,0,2019,\N,71,"Action,Horror,Thriller",3.0,97.0
tt1104685,Blitzkrieg: Escape from Stalag 69,0,2008,\N,120,"Horror,War",3.2,124.0
tt1104731,Beyond the Rave,0,2008,\N,93,"Horror,Thriller",4.8,398.0
tt1104834,Basement Jack,0,2009,\N,93,Horror,3.6,706.0
tt1104835,Feast II: Sloppy Seconds,0,2008,\N,100,"Action,Comedy,Horror",5.1,7733.0
tt1104836,Feast III: The Happy Finish,0,2009,\N,80,"Action,Comedy,Horror",4.9,5273.0
tt11050018,Spooky's Jump Scare Mansion,0,2014,\N,\N,"Adventure,Comedy,Horror",7.3,22.0
tt11050262,Lost in Vivo,0,2018,\N,\N,"Adventure,Comedy,Horror",7.9,11.0
tt11051516,Kingcrow: 1 Minute Horror Scene,0,2018,\N,1,"Horror,Short",6.0,9.0
tt11051998,A Halloween Trick,0,2019,\N,14,"Horror,Short",6.5,25.0
tt11052316,Are You Still Afraid of the Dark?,0,2019,\N,3,"Horror,Short",8.8,5.0
tt11052364,Swiped to Death,0,2019,\N,7,"Horror,Short",6.0,100.0
tt11052434,Hausen,0,2020,2020,\N,"Drama,Horror,Mystery",6.0,268.0
tt11054160,Amatory,0,2019,\N,16,"Horror,Short",7.6,10.0
tt11054164,Yummy,0,2019,\N,88,"Action,Comedy,Horror",6.0,3484.0
tt11055048,Hellarious,0,2019,\N,\N,"Comedy,Horror",6.6,18.0
tt11055836,Annunciation,0,2019,\N,17,"Horror,Short",8.4,5.0
tt11056156,Haunted Calling,0,2020,\N,42,"Drama,Horror",7.8,5.0
tt11056774,The Last Night,0,2019,\N,\N,"Horror,Short",8.0,5.0
tt11056910,The Stylist,0,2020,\N,105,"Drama,Horror",5.9,285.0
tt1105742,Swamp Devil,0,2008,\N,90,"Action,Horror,Sci-Fi",4.0,906.0
tt11059668,Be My Guest,0,2019,\N,12,"Horror,Short",5.0,7.0
tt11060346,Brushy Mountain State Penitentiary,0,2019,\N,42,"Horror,Reality-TV",8.0,52.0
tt11060420,Old South Pittsburg Hospital,0,2019,\N,42,"Horror,Reality-TV",7.9,41.0
tt11060438,Sweet Springs Sanitarium,0,2019,\N,42,"Horror,Reality-TV",8.6,43.0
tt11060460,St. Albans Sanitorium,0,2019,\N,42,"Horror,Reality-TV",8.2,32.0
tt11060960,Ride,0,2019,\N,6,"Horror,Short",5.4,53.0
tt11061940,Somebody is watching me,0,2019,\N,5,"Horror,Short,Thriller",8.3,29.0
tt11062138,Shelly,0,2019,\N,13,"Horror,Short",5.3,10.0
tt11063946,The Heiress,0,2019,\N,106,Horror,5.2,47.0
tt11064194,Which Dracula Film is Most Faithful to the Book?,0,2019,\N,34,"Documentary,Horror,Short",8.2,26.0
tt11064576,Sexorcism,0,2019,\N,\N,"Horror,Short",7.9,14.0
tt11067190,Si Manis Jembatan Ancol,0,2019,\N,116,Horror,5.8,76.0
tt11067320,Who is the lantern man in Phantom of the Opera?,0,2017,\N,13,"Documentary,Horror,Short",7.9,13.0
tt11067442,Seung wan,0,2019,\N,92,"Horror,Mystery",4.8,76.0
tt11067646,Dead Residence,0,2019,\N,68,Horror,4.4,18.0
tt1106778,Gurdian,0,2009,\N,90,Horror,4.2,20.0
tt11068410,6 Tales of Sin,0,2019,\N,\N,"Drama,Horror",2.7,11.0
tt1106884,Cut/Print,0,2012,\N,92,"Horror,Thriller",4.8,124.0
tt11069144,The Lost Souls of the USS Yorktown,0,2019,\N,23,"Adventure,Comedy,Horror",7.7,26.0
tt11069456,Blood Cove,0,2019,\N,\N,Horror,4.8,8.0
tt11070764,Where did Frankenstein's brain go?,0,2017,\N,8,"Documentary,Horror,Short",8.1,10.0
tt11070814,Historias para no dormir - Reality,0,2019,\N,20,"Horror,Short",2.8,6.0
tt11071012,Zombieland (2009),0,2019,\N,\N,"Comedy,Horror",8.5,15.0
tt1107394,Dog,0,2009,\N,90,Horror,4.7,59.0
tt11074318,Miss Butcher,0,2017,\N,\N,"Horror,Mystery,Thriller",5.5,15.0
tt11074564,Almost There (Iowa) - Part 1,0,2020,\N,8,"Drama,Horror,Short",7.6,62.0
tt11075364,Mangkujiwo,0,2020,\N,109,Horror,5.4,103.0
tt11076600,Poradnik Usmiechu,0,2013,2019,7,Horror,9.4,16.0
tt1107816,Giallo,0,2009,\N,92,"Crime,Drama,Horror",4.4,5229.0
tt11078342,4K Killer,0,2019,\N,74,"Horror,Thriller",4.3,22.0
tt11079850,The Picture,0,2019,\N,10,"Horror,Short,Thriller",6.2,12.0
tt11082246,Toothfairy 2,0,2020,\N,91,Horror,2.8,88.0
tt11083012,Frenzy 2,0,2019,\N,10,"Horror,Short",6.8,5.0
tt11084432,My Heart Can't Beat Unless You Tell It To,0,2020,\N,90,"Drama,Horror",6.5,154.0
tt11084490,Van,0,2016,\N,10,"Horror,Short",4.8,14.0
tt11084682,Spine Chiller,0,2019,\N,73,Horror,5.9,11.0
tt11084762,Grey Cloud Island (Minnesota) - Part 1,0,2020,\N,8,"Drama,Horror,Short",7.5,120.0
tt11084894,Poppy: I Disagree,0,2019,\N,3,"Horror,Music,Short",7.7,23.0
tt11085008,The Curse of the Dark Storm,0,2019,\N,41,"Drama,Fantasy,Horror",7.7,299.0
tt11085020,Melanie Martinez: Sippy Cup,0,2015,\N,3,"Horror,Music,Short",8.1,8.0
tt11089638,Where Is She?,0,2019,\N,46,Horror,5.7,35.0
tt11089906,Before the Night Is Over,0,2020,\N,79,Horror,7.2,15.0
tt11090436,Legends and Lies,0,2019,\N,42,"Horror,Mystery",9.0,17.0
tt11090578,Aliens: A Redenção,0,2019,\N,36,"Action,Horror,Sci-Fi",8.8,79.0
tt11091858,Chapter 3,0,2020,\N,22,"Drama,Horror,Thriller",6.6,16.0
tt11092060,Chunomacch,0,2019,\N,19,Horror,5.7,9.0
tt11092082,Rajababu,0,2019,\N,18,Horror,5.3,9.0
tt11092104,Rajbarir Ondore,0,2019,\N,19,Horror,5.5,10.0
tt11092114,Tumi Kaamer Phaade Porecho,0,2019,\N,18,Horror,5.1,10.0
tt11092696,5 Till,0,2019,\N,\N,"Horror,Short",8.2,10.0
tt11093810,Tsaritsyno. Ghosts of cursed,0,2019,\N,4,"Horror,Short,Thriller",8.0,29.0
tt1109478,Humains,0,2009,\N,90,"Action,Adventure,Horror",3.4,789.0
tt11095350,Hidden Mother,0,2019,\N,5,"Horror,Short",6.3,67.0
tt1109583,Fear Island,0,2009,\N,95,"Horror,Mystery,Thriller",5.2,3940.0
tt11098256,Home Sweet Hell,0,2019,\N,42,Horror,7.0,5.0
tt11098488,The Devil Inside,0,2019,\N,42,Horror,7.0,6.0
